,r2_score,MAPE,RMSPE,MSE,description,category
0,-0.07330915972004215,1.73,3.52377613576971,22819.047250128933,Monthly refinery outages in US refining district: Nederland in kb/d,crude_oil
0,-1.1393587916274637,0.44,0.44506046344879485,31.906374195337914,Monthly refinery outages in US refining district: NoLa-Ark Inland in kb/d,crude_oil
0,-0.20574003941119656,4.84,9.522636092498896,3174.746047140191,Monthly refinery outages in US refining district: North Group Three in kb/d,crude_oil
0,1.0,0.0,0.0,0.0,Monthly refinery outages in US refining district: NW Rockies in kb/d,crude_oil
0,-0.02548794739168314,2.45,5.299854512642943,2436.7300804203633,Monthly refinery outages in US refining district: Patoka in kb/d,crude_oil
0,-0.09416090009983735,3.29,11.01317952953043,3095.38411322296,Monthly refinery outages in US refining district: Permian in kb/d,crude_oil
0,-0.533756756556802,4.1,8.68736992182552,627.4718084756048,Monthly refinery outages in US refining district: Salt Lake City in kb/d ,crude_oil
0,0.08597918378945468,2.24,2.8805196475102974,4558.394110360094,Monthly refinery outages in US refining district: San Francisco in kb/d,crude_oil
0,-0.016711994445054223,0.84,1.6565256354441278,416.8878208035698,Monthly refinery outages in US refining district: South Group Three in kb/d,crude_oil
0,-0.7590646899696456,0.8,1.0701409928637,1162.8425970395976,Monthly refinery outages in US refining district: South Rockies in kb/d,crude_oil
0,-0.09379262949656031,3.38,6.576827754348485,28267.10694670598,Monthly refinery outages in US refining district: St James in kb/d,crude_oil
0,-0.2581915071416938,1.73,2.996348162107333,6387.334150797497,Monthly refinery outages in US refining district: Toledo in kb/d,crude_oil
0,0.4201914622121269,0.45,0.6170624115472,225916.76659689314,Monthly refinery outages in US refining district in kb/d,crude_oil
0,-0.6317801773527549,1.67,6.735293658414435,3007.8783348479997,Monthly refinery outages in US refining district: Twin Cities in kb/d,crude_oil
0,0.034274794526692354,0.77,0.8519481315267762,1638.5083210559549,Monthly refinery outages in US refining district: Washington in kb/d,crude_oil
0,-1.1538461538461542,0.57,0.7807200583588265,6.992715920915713,Monthly refinery outages in US refining district: West Gulf in kb/d,crude_oil
0,-0.4685144072820926,0.02,0.03505668162949661,410.60499284727166,Monthly crude oil production in India in kb/d,crude_oil
0,-3.043048883539085,0.14,0.15095595415405616,530492.0080762983,Monthly crude oil imports to India in kb/d,crude_oil
0,-2.2016764702719906,0.09,0.10186547232258003,289999.52090383956,Monthly refinery runs in India in kb/d,crude_oil
0,-1.1707883214927897,0.1,0.11834290153894095,349497.57913042227,Monthly oil products demand in India in kb/d,oil_products
0,-9.251281250633435,0.28,0.306704056705844,69791.26802492629,Monthly gasoline demand in India in kb/d,oil_products
0,-2.8390606618098784,0.14,0.14758950887094302,309.91054120818416,Monthly fuel oil demand in India in kb/d,oil_products
0,-1.5445218610214857,0.13,0.14846743579142357,78322.88272145845,Monthly diesel demand in India in kb/d,oil_products
0,0.5164257275318299,0.04,0.04621535104632909,1669.0742980118218,Monthly LPG demand in India in kb/d,NGLs
0,-10.824998204706864,0.41,0.4603035450614288,7187.762310307898,Monthly jet/kero demand in India in kb/d,oil_products
0,0.010933432716817681,0.08,0.1023752157671801,1040.7804555942294,Monthly naphtha demand in India in kb/d,oil_products
0,-0.08849423039491522,0.84,1.2210540330578994,141.33389093931245,Monthly kerosene demand in India in kb/d,oil_products
0,-0.08042429470159362,0.2,0.2561957016205656,22302.706182505983,Monthly other oil products demand in India in kb/d,oil_products
0,0.22368166752185437,0.2,0.26003451948787537,1844.6320980387861,Monthly crude oil imports to Australia in kb/d,crude_oil
0,-0.8808671713992355,0.16,0.18326719740433153,9664.223927327972,Monthly diesel imports to Australia in kb/d,oil_products
0,-2.6900213108372246,0.57,0.6013265549041515,4535.649182257148,Monthly jet/kero imports to Australia in kb/d,oil_products
