,r2_score,MAPE,RMSPE,MSE,description,category
0,0.4859674572944641,0.09,0.12582083,3927.8079,Monthly oil products exports from Japan in kb/d,oil_products
0,0.4363405704498291,0.1,0.14255765,448.86374,Monthly crude oil imports to Pakistan in kb/d,crude_oil
0,0.4522818326950073,0.1,0.14311983,440.5808,Monthly gasoline imports to Pakistan in kb/d,oil_products
0,0.6862722039222717,0.14,0.20862174,157.13945,Monthly jet/kero imports to Pakistan in kb/d,oil_products
0,0.5459446310997009,0.18,0.19957015,166.58966,Monthly diesel imports to Pakistan in kb/d,oil_products
0,-1.4926502704620361,0.23,0.3241412,1501.8008,Monthly fuel oil imports to Pakistan in kb/d,oil_products
0,0.32662439346313477,0.08,0.09957658,566.6681,Monthly refinery runs in Pakistan in kb/d,crude_oil
0,0.5236103534698486,0.09,0.11920748,30.291283,Monthly fuel oil refinery production in Pakistan in kb/d,oil_products
0,0.4604482650756836,0.08,0.097244665,84.90949,Monthly diesel refinery production in Pakistan in kb/d,oil_products
0,0.772499680519104,0.07,0.08156218,17.647985,Monthly gasoline refinery production in Pakistan in kb/d,oil_products
0,0.7796767950057983,0.09,0.14288291,3.246417,Monthly jet/kero refinery production in Pakistan in kb/d,oil_products
0,0.7987542748451233,0.06,0.07086524,132.41647,Monthly gasoline demand in Pakistan in kb/d,oil_products
0,0.6709904074668884,0.08,0.09709523,1731.8066,Monthly oil products demand in Pakistan in kb/d,oil_products
0,0.8453054428100586,0.08,0.11388799,3.5227022,Monthly jet/kero demand in Pakistan in kb/d,oil_products
0,0.8699004650115967,0.27,0.4320905,487.35202,Monthly fuel oil demand in Pakistan in kb/d,oil_products
0,0.6456365585327148,0.1,0.13985491,403.8895,Monthly diesel demand in Pakistan in kb/d,oil_products
0,-0.0034905672073364258,0.08,0.1027546,7454.1387,Monthly crude oil imports to Korea from Saudi Arabia in kb/d,crude_oil
0,0.9543563723564148,0.11,0.26564714,877.7257,Monthly crude oil imports to Korea from Iran in kb/d,crude_oil
0,0.7844270467758179,0.49,0.7251859,2159.442,Monthly crude oil imports to Korea from Europe in kb/d,crude_oil
0,0.6680361032485962,0.16,0.24258529,5131.693,Monthly crude oil imports to Korea from United States in kb/d,crude_oil
0,0.6954402923583984,0.07,0.084669836,28954.955,Monthly crude oil imports to Korea from Middle East in kb/d,crude_oil
0,0.9012916684150696,0.06,0.080207355,7055135.5,Monthly crude oil inventories in Korea in kb,crude_oil
0,0.36596161127090454,0.04,0.047560398,3050.5413,Monthly naphtha demand in Korea in kb/d,oil_products
0,0.06229972839355469,0.06,0.06963699,1068.5038,Monthly diesel demand in Korea in kb/d,oil_products
0,0.20310264825820923,0.04,0.05637105,178.74548,Monthly gasoline demand in Korea in kb/d,oil_products
0,0.8596965670585632,0.1,0.12624723,64.30473,Monthly fuel oil demand in Korea in kb/d,oil_products
0,-0.03525352478027344,0.91,1.2510582,734.1627,Monthly kerosene demand in Korea in kb/d,oil_products
0,0.9283124804496765,0.05,0.07037705,26.946484,Monthly jet demand in Korea in kb/d,oil_products
0,0.7221768498420715,0.04,0.052872576,533.1027,Monthly other oil products demand in Korea in kb/d,oil_products
0,0.4422599673271179,0.03,0.039524894,10143.802,Monthly oil products demand in Korea in kb/d,oil_products
0,0.48745542764663696,0.07,0.089508936,2721.6975,Monthly naphtha imports to Korea in kb/d,oil_products
0,0.45621180534362793,0.6,3.3367884,626.9885,Monthly fuel oil imports to Korea in kb/d,oil_products
0,0.8114687204360962,0.15,0.22084956,450.30588,Monthly propane imports to Korea in kb/d,NGLs
0,0.7366858720779419,0.16,0.23238519,150.14955,Monthly butane imports to Korea in kb/d,NGLs
0,0.9945561289787292,0.35,0.9753365,0.14557847,Monthly diesel imports to Korea in kb/d,oil_products
0,0.43493014574050903,3.33,5.709223,0.35815242,Monthly other oil products imports to Korea in kb/d,oil_products
0,0.6533219814300537,0.02,0.044122618,1665.7227,Monthly oil products imports to Korea in kb/d,oil_products
0,0.49621278047561646,0.09,0.12912905,783.01105,Monthly gasoline exports from Korea in kb/d,oil_products
0,0.5597521662712097,0.02,0.044343974,462.75552,Monthly diesel exports from Korea in kb/d,oil_products
0,0.591059684753418,0.12,0.16120966,1499.3499,Monthly jet exports from Korea in kb/d,oil_products
0,0.5689555406570435,0.13,0.17846707,231.46161,Monthly naphtha exports from Korea in kb/d,oil_products
0,0.5572813749313354,0.58,0.9773099,155.7266,Monthly fuel oil exports from Korea in kb/d,oil_products
0,0.42681652307510376,1.66,3.1349764,106.76319,Monthly kerosene exports from Korea in kb/d,oil_products
0,0.6506308913230896,0.06,0.07592711,140.8672,Monthly other oil products exports from Korea in kb/d,oil_products
0,0.7764225006103516,0.02,0.040184297,2562.0125,Monthly oil products exports from Korea in kb/d,oil_products
0,0.647185206413269,0.04,0.052529015,2.9600112,Monthly crude oil days of forward cover in OECD North America in d,crude_oil
0,0.7574597597122192,0.03,0.039603703,1.2820735,Monthly crude oil days of forward cover in OECD Europe in d,crude_oil
0,0.7572491765022278,0.06,0.06848478,2.5490224,Monthly crude oil days of forward cover in OECD Asia Pacific in d,crude_oil
0,0.8026515245437622,0.03,0.03389332,0.95027053,Monthly crude oil days of forward cover in OECD in d,crude_oil
0,0.6585835218429565,0.02,0.025687786,1.0044695,Monthly oil products days of forward cover in OECD North America in d,oil_products
0,0.6567232012748718,0.04,0.04511638,4.3010592,Monthly oil products days of forward cover in OECD Europe in d,oil_products
0,0.1316731572151184,0.07,0.08113758,5.5903544,Monthly oil products days of forward cover in OECD Asia Pacific in d,oil_products
0,0.6338071823120117,0.02,0.022391945,0.76247877,Monthly oil products days of forward cover in OECD in d,oil_products
0,0.8474403619766235,0.02,0.019856814,1.5881226,Monthly liquids days of forward cover in OECD North America in d,liquids
0,0.6696466207504272,0.03,0.040707935,8.210152,Monthly liquids days of forward cover in OECD Europe in d,liquids
0,0.4097389578819275,0.06,0.06589143,10.715154,Monthly liquids days of forward cover in OECD Asia Pacific in d,liquids
0,0.8314695358276367,0.02,0.01939437,1.4315002,Monthly liquids days of forward cover in OECD in d,liquids
0,0.9652047753334045,0.02,0.028042952,213.22769,Monthly crude oil inventories in North America in mb,crude_oil
0,0.9804280400276184,0.01,0.011543378,275.00415,Monthly liquid inventories in North America in mb,liquids
0,0.7922289371490479,0.02,0.023531169,62.294037,Monthly crude oil inventories in OECD Europe in mb,crude_oil
0,0.8961768746376038,0.01,0.01470167,202.67627,Monthly liquid inventories in OECD Europe in mb,liquids
0,0.9419795274734497,0.03,0.03881208,32.77464,Monthly crude oil inventories in OECD Asia-Pacific in mb,crude_oil
0,0.7962512373924255,0.02,0.02966867,142.90796,Monthly liquid inventories in OECD Asia-Pacific in mb,liquids
0,0.9011369347572327,0.04,0.057003926,6640205.0,Monthly crude inventories in India in kb,crude_oil
0,0.9981753826141357,0.03,0.045126207,242.71883,Monthly crude oil inventories in China in mb,crude_oil
0,0.9882402420043945,0.03,0.038913153,54219696.0,Monthly crude oil inventories in Saudi Arabia in kb,crude_oil
0,0.999715268611908,0.01,0.024412936,38483.633,Monthly crude oil inventories in Qatar in kb,crude_oil
0,0.7256374359130859,0.12,0.15480717,1937294.5,Monthly crude inventories in Iraq in kb,crude_oil
0,0.926105260848999,0.02,0.053525724,3024.0535,Monthly crude oil inventories in Oman in kb,crude_oil
0,0.6856539845466614,0.1,0.16704696,8839141.0,Monthly crude inventories in Brazil in kb,crude_oil
0,0.47769641876220703,0.1,0.12807898,136423.14,Monthly crude inventories in Chile in kb,crude_oil
0,0.8546292781829834,0.03,0.05140314,2356730.5,Monthly crude oil inventories in Venezuela in kb,crude_oil
0,0.9746295809745789,0.12,0.27644825,1508367.2,Monthly crude inventories in Algeria in kb,crude_oil
0,0.8804595470428467,0.49,1.5686476,7414691.0,Monthly crude inventories in Nigeria in kb,crude_oil
0,0.7074277997016907,0.09,0.11583068,1675139.1,Monthly crude oil inventories in South Africa in kb,crude_oil
0,0.519334077835083,0.18,0.26048774,32301.62,Monthly crude oil inventories in Tunisia in kb,crude_oil
0,0.8300609588623047,0.8,2.0920248,56.14614,Monthly crude oil floating storage estimate in World (excludes Iran and Venezuela) in mb,crude_oil
0,0.22712278366088867,1.49,2.9385307,16452.545,Monthly crude oil stock change for Brazil in kb/d,crude_oil
0,0.17073947191238403,3.6,11.393847,20533.76,Monthly crude oil stock change in India in kb/d,crude_oil
0,0.5636211633682251,0.03,0.03714695,89.70102,Monthly gasoline inventories in North America in mb,oil_products
0,0.8498099446296692,0.03,0.03393952,49.017544,Monthly middle distillate inventories in North America in mb,oil_products
0,0.9070338606834412,0.03,0.03921071,2.6650531,Monthly fuel oil inventories in North America in mb,oil_products
0,0.8523877859115601,0.02,0.025175396,327.22897,Monthly total product inventories in North America in mb,oil_products
0,0.6294062733650208,0.04,0.046476692,21.138983,Monthly gasoline inventories in OECD Europe in mb,oil_products
0,0.8984395265579224,0.02,0.029355424,63.916332,Monthly middle distillate inventories in OECD Europe in mb,oil_products
0,0.9754403233528137,0.02,0.030558063,5.403502,Monthly fuel oil inventories in OECD Europe in mb,oil_products
0,0.8852427005767822,0.02,0.019922713,119.58853,Monthly total product inventories in OECD Europe in mb,oil_products
0,0.45557868480682373,0.03,0.043561395,1.1914088,Monthly gasoline inventories in OECD Asia Pacific in mb,oil_products
0,0.2830660939216614,0.06,0.070301265,20.00997,Monthly middle distillate inventories in OECD Asia Pacific in mb,oil_products
0,0.7168511152267456,0.04,0.053013545,1.0322361,Monthly fuel oil inventories in OECD Asia Pacific in mb,oil_products
0,0.18166124820709229,0.04,0.046594266,63.408237,Monthly total product inventories in OECD Asia Pacific in mb,oil_products
0,0.9397866725921631,0.07,0.10408355,630319.6,Monthly gasoline inventories in India in kb,oil_products
0,0.9646971225738525,0.06,0.06880043,3328691.2,Monthly middle distillate inventories in India in kb,oil_products
0,0.8792465925216675,0.08,0.09576386,109130.875,Monthly fuel oil inventories in India in kb,oil_products
0,0.9849529266357422,0.04,0.048627432,8780144.0,Monthly total product inventories in India in kb,oil_products
0,0.9292203783988953,0.04,0.04683078,7.5042977,Monthly gasoline inventories in China in mb,oil_products
0,0.9372515082359314,0.07,0.08873414,42.484867,Monthly gasoil inventories in China in mb,oil_products
0,0.9848247170448303,0.04,0.05940724,70.8233,Monthly total products inventories in China in mb,oil_products
0,0.9710797667503357,0.05,0.06700706,1612598.5,Monthly gasoline inventories in Saudi Arabia in kb,oil_products
0,0.9214999675750732,0.04,0.06823318,2169337.2,Monthly middle distillate inventories in Saudi Arabia in kb,oil_products
0,0.6573903560638428,0.12,0.18500552,1442460.1,Monthly fuel oil inventories in Saudi Arabia in kb,oil_products
0,0.9724169373512268,0.03,0.041995876,6776626.0,Monthly total product inventories in Saudi Arabia in kb,oil_products
0,0.9803516864776611,0.13,0.60050875,11825.049,Monthly gasoline inventories in Qatar in kb,oil_products
0,0.9994183778762817,0.06,0.18584071,10523.359,Monthly middle distillate inventories in Qatar in kb,oil_products
0,0.9980476498603821,0.06,0.07917911,877.57227,Monthly fuel oil inventories in Qatar in kb,oil_products
0,0.9987672567367554,0.03,0.06217546,298793.5,Monthly total product inventories in Qatar in kb,oil_products
0,0.6395229697227478,0.15,0.19421479,88247.91,Monthly gasoline inventories in Iraq in kb,oil_products
0,0.6441818475723267,0.24,0.34334496,158535.33,Monthly middle distillate inventories in Iraq in kb,oil_products
0,0.6065632104873657,0.17,0.23138314,41780.19,Monthly fuel oil inventories in Iraq in kb,oil_products
0,0.8181659579277039,0.08,0.10924903,500789.06,Monthly total product inventories in Iraq in kb,oil_products
0,0.9357339143753052,0.05,0.13937259,8782.497,Monthly gasoline inventories in Oman in kb,oil_products
0,0.9176026582717896,0.1,0.23577775,4261.0596,Monthly middle distillate inventories in Oman in kb,oil_products
0,0.7104157209396362,0.16,0.39365208,449.16168,Monthly fuel oil inventories in Oman in kb,oil_products
0,0.9511637091636658,0.05,0.111076266,26778.994,Monthly total product inventories in Oman in kb,oil_products
0,0.19611573219299316,0.08,0.2970534,112155.47,Monthly gasoline inventories in Argentina in kb,oil_products
0,0.9750068783760071,0.05,0.0712674,90228.19,Monthly middle distillate inventories in Argentina in kb,oil_products
0,0.6771782636642456,0.15,0.73202604,44997.566,Monthly fuel oil inventories in Argentina in kb,oil_products
0,0.9773412346839905,0.05,0.06768698,3161029.2,Monthly total product inventories in Argentina in kb,oil_products
0,0.9443613290786743,0.16,0.29334825,865199.2,Monthly gasoline inventories in Brazil in kb,oil_products
0,0.7885795831680298,0.09,0.11388937,1351689.0,Monthly middle distillate inventories in Brazil in kb,oil_products
0,0.6696425676345825,0.15,0.2811257,891034.6,Monthly fuel oil inventories in Brazil in kb,oil_products
0,0.9315502643585205,0.06,0.08077389,4992688.5,Monthly total product inventories in Brazil in kb,oil_products
0,0.4372309446334839,0.11,0.14600028,36072.734,Monthly gasoline inventories in Chile in kb,oil_products
0,0.30630290508270264,0.11,0.1387625,86891.44,Monthly middle distillate inventories in Chile in kb,oil_products
0,0.6432534456253052,0.19,0.2599656,11248.068,Monthly fuel oil inventories in Chile in kb,oil_products
0,0.6871815919876099,0.06,0.07702417,292632.84,Monthly total product inventories in Chile in kb,oil_products
0,0.9851042032241821,0.09,0.13528402,36799.227,Monthly gasoline inventories in Venezuela in kb,oil_products
0,0.9613174796104431,0.09,0.13144249,265471.66,Monthly middle distillate inventories in Venezuela in kb,oil_products
0,0.9548448920249939,0.05,0.07133492,1208723.5,Monthly fuel oil inventories in Venezuela in kb,oil_products
0,0.9848983287811279,0.04,0.050639786,5842908.0,Monthly total product inventories in Venezuela in kb,oil_products
0,0.4573698043823242,0.18,0.252344,72949.42,Monthly gasoline inventories in Algeria in kb,oil_products
0,0.44706493616104126,0.18,0.26203477,255146.95,Monthly middle distillate inventories in Algeria in kb,oil_products
0,0.28737449645996094,0.21,0.28097144,135755.86,Monthly fuel oil inventories in Algeria in kb,oil_products
0,0.47237634658813477,0.09,0.11739575,764336.0,Monthly total product inventories in Algeria in kb,oil_products
0,0.8440313339233398,0.19,0.2599149,2452688.0,Monthly gasoline inventories in Nigeria in kb,oil_products
0,0.9308434128761292,0.73,3.2203028,97531.41,Monthly middle distillate inventories in Nigeria in kb,oil_products
0,0.9901137948036194,0.66,2.7901258,16208.415,Monthly fuel oil inventories in Nigeria in kb,oil_products
0,0.9841591119766235,0.11,0.14712319,1426369.5,Monthly total product inventories in Nigeria in kb,oil_products
0,0.9941057562828064,0.19,0.37671492,3366238.5,Monthly gasoline inventories in South Africa in kb,oil_products
0,0.9864217042922974,0.06,0.14387313,4647727.5,Monthly middle distillate inventories in South Africa in kb,oil_products
0,0.9235472083091736,0.22,0.85992724,100992.24,Monthly fuel oil inventories in South Africa in kb,oil_products
0,0.9957594275474548,0.09,0.15675108,14713806.0,Monthly total product inventories in South Africa in kb,oil_products
0,0.8249011039733887,0.17,0.45425498,12687.819,Monthly gasoline inventories in Tunisia in kb,oil_products
0,0.9209129214286804,0.13,0.18401456,59843.18,Monthly middle distillate inventories in Tunisia in kb,oil_products
0,0.8093231916427612,0.1,0.12454774,9597.425,Monthly fuel oil inventories in Tunisia in kb,oil_products
0,0.8988246917724609,0.06,0.0743588,119172.81,Monthly total product inventories in Tunisia in kb,oil_products
0,0.7943131923675537,0.11,0.14601937,13586.514,Weekly gasoline inventories in ARA in kt,oil_products
0,0.8812578916549683,0.06,0.07950745,31428.703,Weekly middle distillate inventories in ARA in kt,oil_products
0,0.9176574945449829,0.08,0.111714914,3324.8357,Weekly jet/kero inventories in ARA in kt,oil_products
0,0.7931391596794128,0.14,0.18151426,2017.7057,Weekly naphtha inventories in ARA in kt,oil_products
0,0.6935952305793762,0.09,0.12806103,15987.951,Weekly fuel oil inventories in ARA in kt,oil_products
0,0.6070266962051392,0.04,0.045970544,6322092.5,Weekly crude inventories in ARA in kb,crude_oil
0,0.6613894701004028,0.06,0.082639545,1.1061637,Weekly light distillate inventories in Singapore in Mb,oil_products
0,0.786274254322052,0.08,0.104424976,1.021761,Weekly middle distillates inventories in Singapore in Mb,oil_products
0,0.6552432775497437,0.06,0.07904972,2.7322376,Weekly fuel oil inventories in Singapore in Mb,oil_products
0,0.4348104000091553,0.08,0.10856236,333224.56,Weekly gasoline inventories in Mexico in kb,oil_products
0,0.5915186405181885,0.08,0.11413438,91808.74,Weekly diesel inventories in Mexico in kb,oil_products
0,0.3957067131996155,0.09,0.13713521,10427.152,Weekly jet/kero inventories in Mexico in kb,oil_products
0,0.4716665744781494,0.15,0.22702421,20036.232,Weekly fuel oil inventories in Mexico in kb,oil_products
0,0.8288424611091614,0.04,0.052841794,8630295000.0,Weekly gasoline inventories in Japan in kl ,oil_products
0,0.6941104531288147,0.06,0.0771909,13687164000.0,Weekly naphtha inventories in Japan in kl ,oil_products
0,0.7433440685272217,0.06,0.07231561,3698368300.0,Weekly jet/kero inventories in Japan in kl,oil_products
0,0.6313880681991577,0.06,0.08116089,15765567000.0,Weekly diesel inventories in Japan in kl,oil_products
0,0.5748929977416992,0.19,0.2340968,170636840000.0,Weekly kerosene inventories in Japan in kl ,oil_products
0,0.9222208261489868,0.03,0.039158937,0.24664803,Weekly fuel oil inventories in Japan in mb,oil_products
0,0.9339904189109802,0.04,0.04390808,312888980000.0,Weekly crude oil inventories in Japan in kl ,crude_oil
0,0.7883796095848083,0.09,0.11871401,0.4739714,Weekly light distillates inventories in Fujairah in Mb,oil_products
0,0.7610756158828735,0.14,0.19502117,0.21418059,Weekly middle distillate inventories in Fujairah in Mb,oil_products
0,0.8080918192863464,0.08,0.09848285,0.93479085,Weekly residual and heavy distillates inventories in Fujairah in Mb,oil_products
0,0.7519403100013733,0.06,0.073105074,2.0196254,Weekly total product inventories in Fujairah in Mb,oil_products
0,0.7133995294570923,0.03,0.03708862,65541596.0,Weekly gasoline inventories in United States in kb,oil_products
0,0.8212488889694214,0.04,0.056774832,53018504.0,Weekly diesel inventories in United States in kb,oil_products
0,0.6083383560180664,0.03,0.040376082,2686701.0,Weekly jet/kero inventories in United States in kb,oil_products
0,0.8765414357185364,0.04,0.048272453,2715728.2,Weekly residual fuel oil inventories in United States in kb,oil_products
0,0.981412947177887,0.01,0.01750638,367328670.0,Weekly total product inventories in United States in kb,crude_oil
0,0.9710520505905151,0.03,0.034350242,169250350.0,Weekly crude oil inventories in United States in kb,crude_oil
0,0.796252429485321,0.09,0.1144727,561.24316,Monthly fuel oil refinery production in Mexico in kb/d,oil_products
0,0.9481932520866394,0.06,0.07867355,4194.043,Monthly oil products refinery production in Mexico in kb/d,oil_products
0,0.661475419998169,0.03,0.03308315,3058.582,Monthly oil products demand in Mexico in kb/d,oil_products
0,0.9350847005844116,0.08,0.1094552,578.00745,Monthly gasoline refinery production in Mexico in kb/d,oil_products
0,0.8763288855552673,0.09,0.12170111,17.855217,Monthly jet/kero refinery production in Mexico in kb/d,oil_products
0,0.9405887126922607,0.11,0.150305,330.39066,Monthly diesel refinery production in Mexico in kb/d,oil_products
0,0.008717179298400879,0.07,0.08085149,503.44116,Monthly LPG demand in Mexico in kb/d,NGLs
0,0.9551156163215637,0.04,0.053973585,31.94218,Monthly LPG refinery production in Mexico in kb/d,NGLs
0,0.5501061081886292,0.03,0.033199217,658.13306,Monthly gasoline demand in Mexico in kb/d,oil_products
0,0.9299595355987549,0.18,0.27871928,23.019688,Monthly other oil products demand in Mexico in kb/d,oil_products
0,0.8821302652359009,0.09,0.12076863,157.40677,Monthly other oil products refinery production in Mexico in kb/d,oil_products
0,0.7747193574905396,0.24,0.5804313,660.36005,Monthly fuel oil demand in Mexico in kb/d,oil_products
0,0.786429762840271,0.05,0.06102768,22.992134,Monthly jet/kero demand in Mexico in kb/d,oil_products
0,0.8325368762016296,0.07,0.10102755,1803.7935,Monthly gasoline imports to Mexico in kb/d,oil_products
0,0.6155047416687012,5.13,27.904537,111.9784,Monthly fuel oil imports to Mexico in kb/d,oil_products
0,0.7885640859603882,0.04,0.0598614,367.4104,Monthly diesel demand in Mexico in kb/d,oil_products
0,0.8508870005607605,0.12,0.16831914,37.425262,Monthly jet/kero imports to Mexico in kb/d,oil_products
0,0.9171606302261353,0.06,0.078177094,4085.6897,Monthly oil products imports to Mexico in kb/d,oil_products
0,0.6709432005882263,0.12,0.14148316,547.9709,Monthly LPG imports to Mexico in kb/d,NGLs
0,0.8436204791069031,0.09,0.12245396,605.47687,Monthly diesel imports to Mexico in kb/d,oil_products
0,0.9952852129936218,0.01,0.009979649,364.4877,Monthly crude oil production in Mexico in kb/d,crude_oil
0,0.9861874580383301,0.03,0.04659343,66.99386,Monthly NGLs production in Mexico in kb/d,NGLs
0,0.9990808963775635,0.08,0.13433766,9.662713,Monthly condensate production in Mexico in kb/d,condensate
0,0.40860623121261597,0.06,0.078067325,8369.353,Monthly crude oil exports for Mexico in kb/d,crude_oil
0,0.9914157390594482,0.01,0.01343264,103.26514,Monthly crude oil production in Mexico: Ku-Maloob-Zaap asset in kb/d,crude_oil
0,0.9976859092712402,0.01,0.01710868,8.343894,Monthly crude oil production in Mexico: Abkatun-Pol-Chuc asset in kb/d,crude_oil
0,0.9972319006919861,0.02,0.023696063,16.629349,Monthly crude oil production in Mexico: Cantarell asset in kb/d,crude_oil
0,0.989440381526947,0.01,0.016356248,23.3461,Monthly crude oil production in Mexico: Litoral del Tabasco asset in kb/d,crude_oil
0,0.9971433281898499,0.02,0.028582709,3.8379173,Monthly crude oil production in Mexico: Samaria-Luna asset in kb/d,crude_oil
0,0.9978197813034058,0.01,0.017758742,3.0654376,Monthly crude oil production in Mexico: Bellota-Jujo asset in kb/d,crude_oil
0,0.9982002377510071,0.02,0.020308927,0.9178895,Monthly crude oil production in Mexico: Cinco Presidentes asset in kb/d,crude_oil
0,0.9983957409858704,0.02,0.026838982,0.6909319,Monthly crude oil production in Mexico: Macuspana-Muspac asset in kb/d,crude_oil
0,0.9967271089553833,0.01,0.00960338,0.19298568,Monthly crude oil production in Mexico: Terciario del Golfo asset in kb/d,crude_oil
0,0.9867896437644958,0.01,0.013186944,0.61526054,Monthly crude oil production in Mexico: Poza Rica-Altamira asset in kb/d,crude_oil
0,0.9432840943336487,0.02,0.03228404,0.25050074,Monthly crude oil production in Mexico: Veracruz asset in kb/d,crude_oil
0,0.9697450399398804,0.34,0.87449694,1.5040768,Monthly reconstituted crude refinery runs in Mexico: Tula in kb/d,crude_oil
0,0.9757607579231262,0.01,0.05287714,0.51961553,Monthly super-light crude refinery runs in Mexico: Tula in kb/d,crude_oil
0,0.851885199546814,0.12,0.40643153,393.88974,Monthly light crude refinery runs in Mexico: Tula in kb/d,crude_oil
0,0.8392993211746216,0.11,0.31847078,700.342,Monthly refinery runs in Mexico: Tula in kb/d,crude_oil
0,0.8692442178726196,0.2,0.9423564,71.49547,Monthly heavy crude refinery runs in Mexico: Tula in kb/d,crude_oil
0,0.954094648361206,0.04,0.26283425,5.3097434,Monthly reconstituted crude refinery runs in Mexico: Salina Cruz in kb/d,crude_oil
0,0.7988284826278687,0.12,0.16232446,361.32758,Monthly light crude refinery runs in Mexico: Salina Cruz in kb/d,crude_oil
0,0.9856157302856445,0.05,0.09312349,0.5495521,Monthly super-light crude refinery runs in Mexico: Salamanca in kb/d,crude_oil
0,0.923475444316864,0.39,0.6314494,1.3002571,Monthly reconstituted crude refinery runs in Mexico: Salamanca in kb/d,crude_oil
0,0.7443230152130127,0.12,0.17179808,129.59538,Monthly heavy crude refinery runs in Mexico: Salina Cruz in kb/d,crude_oil
0,0.8523871898651123,0.1,0.13405412,518.1356,Monthly runs in Mexico: Salina Cruz in kb/d,crude_oil
0,0.8470221757888794,0.09,0.13089141,138.84131,Monthly light crude refinery runs in Mexico: Salamanca in kb/d,crude_oil
0,0.7892681360244751,0.14,0.2044876,23.129879,Monthly heavy crude refinery runs in Mexico: Salamanca in kb/d,crude_oil
0,0.8335988521575928,0.09,0.13211899,216.822,Monthly refinery runs in Mexico: Salamanca in kb/d,crude_oil
0,0.9751670956611633,0.23,0.4955496,52.499718,Monthly light crude refinery runs in Mexico: Minatitlan in kb/d,crude_oil
0,-31830384.0,0.0,0.0012388857,2.8949567e-05,Monthly super-light crude refinery runs in Mexico: Minatitlan in kb/d,crude_oil
0,0.8132790327072144,0.28,0.64229965,412.79117,Monthly runs in Mexico: Minatitlan in kb/d,crude_oil
0,0.7251467108726501,0.23,0.56524,322.3179,Monthly heavy crude refinery runs in Mexico: Minatitlan in kb/d,crude_oil
0,0.6792399287223816,3.86,14.395631,31.694052,Monthly reconstituted crude refinery runs in Mexico: Madero in kb/d,crude_oil
0,-131094520.0,0.0,0.0016660419,2.9807443e-05,Monthly super-light crude refinery runs in Mexico: Madero in kb/d,crude_oil
0,0.5821378231048584,0.24,0.9787806,323.46466,Monthly heavy crude refinery runs in Mexico: Madero in kb/d,crude_oil
0,0.9417093992233276,0.56,3.8871212,15.921303,Monthly light crude refinery runs in Mexico: Madero in kb/d,crude_oil
0,0.7403610944747925,0.14,0.28811187,291.6948,Monthly refinery runs in Mexico: Madero in kb/d,crude_oil
0,0.8052375912666321,1.26,2.9004395,43.031883,Monthly reconstituted crude refinery runs in Mexico: Cadereyta in kb/d,crude_oil
0,0.3503316640853882,0.95,2.973228,0.8236248,Monthly other streams runs in Mexico: Cadereyta in kb/d,crude_oil
0,0.8093059062957764,0.11,0.18942545,432.8045,Monthly refinery runs in Mexico: Cadereyta in kb/d,crude_oil
0,0.7346799373626709,0.12,0.20002441,135.39679,Monthly heavy crude refinery runs in Mexico: Cadereyta in kb/d,crude_oil
0,0.7782832384109497,0.17,0.3971572,182.44876,Monthly light crude refinery runs in Mexico: Cadereyta in kb/d,crude_oil
0,0.9585217833518982,0.04,0.063268095,2819.4983,Monthly refinery runs in Mexico in kb/d,crude_oil
0,0.7123634815216064,0.03,0.042418752,91033.69,Monthly crude oil exports from Saudi Arabia in kb/d,crude_oil
0,0.3863677978515625,0.09,0.10192021,49616.535,Monthly oil products demand in Saudi Arabia in kb/d,oil_products
0,0.4507215619087219,0.15,0.18579213,7533.3477,Monthly fuel oil demand in Saudi Arabia in kb/d,oil_products
0,0.001250922679901123,0.26,0.304431,20908.57,Monthly other oil products demand in Saudi Arabia in kb/d,oil_products
0,-0.5604919195175171,0.46,0.4700079,10.084246,Monthly naphtha demand in Saudi Arabia in kb/d,oil_products
0,0.40420567989349365,0.07,0.10076137,17.025032,Monthly LPG demand in Saudi Arabia in kb/d,NGLs
0,0.7759984731674194,0.11,0.16922049,98.23069,Monthly kerosene demand in Saudi Arabia in kb/d,oil_products
0,0.7824587225914001,0.03,0.043065373,596.6005,Monthly gasoline demand in Saudi Arabia in kb/d,oil_products
0,0.8152751922607422,0.06,0.07910479,2498.3455,Monthly gasoil and diesel demand in Saudi Arabia in kb/d,oil_products
0,0.7098110914230347,0.04,0.049255315,5865.8696,Monthly oil products demand in Iran in kb/d,oil_products
0,0.5427132844924927,0.06,0.07026101,111562.05,Monthly oil products demand in Middle East excluding Iran in kb/d,oil_products
0,0.038648247718811035,0.2,0.40800306,48.655804,Monthly oil products demand in Bahrain in kb/d,oil_products
0,0.8490771055221558,0.06,0.10154757,144.89845,Monthly oil products demand in Oman in kb/d,oil_products
0,0.31825584173202515,0.13,0.1571437,2449.7466,Monthly oil products demand in Kuwait in kb/d,oil_products
0,0.3815914988517761,0.09,0.10243571,50132.57,Monthly oil products demand in Saudi Arabia in kb/d,oil_products
0,0.9309116005897522,0.05,0.06052577,1486.2161,Monthly oil products supply in Iraq in kb/d,oil_products
0,0.9617500901222229,0.01,0.0070888605,0.59773403,Monthly oil products demand in Yemen in kb/d,oil_products
0,0.8554463386535645,0.03,0.033645194,3731.6555,Monthly oil products supply in Iran in kb/d,oil_products
